Order ID,Order Date,Customer,Country,Region,Product,Category,Quantity,Unit Price,Discount,Sales,Cost,Profit,Payment Method,Sales Channel
ORD-100398,12/10/2025,Liam Anderson,Australia,Oceania,Office Chair,Furniture,2,275.01,0.1,495.02,340,155.02,Debit Card,Retail Store
ORD-100399,26/03/2025,Alex Hall,Canada,North America,Office Chair,Furniture,3,267.02,0.05,761.01,510,251.01,Credit Card,Online
ORD-100400,02/05/2025,Sam Hall,Canada,North America,Printer,Electronics,1,244.2,0,244.2,150,94.2,Credit Card,Online
ORD-100401,07/05/2025,Cameron Young,UK,Europe,Desk,Furniture,1,334.79,0.15,284.57,200,84.57,Bank Transfer,Marketplace
ORD-100402,14/07/2025,Sophia Walker,Canada,North America,Bookshelf,Furniture,3,192.85,0,578.55,330,248.55,PayPal,Retail Store
ORD-100403,27/08/2025,Olivia Anderson,Nigeria,Africa,Bookshelf,Furniture,3,188.83,0,566.49,330,236.49,Credit Card,Retail Store
ORD-100404,07/01/2025,Sam Moore,Canada,North America,Laptop,Electronics,6,875.05,0.1,4725.27,3600,1125.27,Bank Transfer,Online
ORD-100405,29/01/2025,Cameron Thomas,Nigeria,Africa,Headphones,Electronics,3,114.16,0,342.48,180,162.48,Bank Transfer,Online
ORD-100406,27/03/2025,Noah Walker,India,Asia,Laptop,Electronics,2,894.97,0,1789.94,1200,589.94,Credit Card,Marketplace
ORD-100407,28/09/2025,Sophia Johnson,UK,Europe,Headphones,Electronics,1,126.54,0,126.54,60,66.54,Credit Card,Marketplace
ORD-100408,23/07/2025,Olivia Walker,Australia,Oceania,Laptop,Electronics,3,867.79,0.1,2343.03,1800,543.03,Debit Card,Online
ORD-100409,01/12/2025,Taylor Taylor,Germany,Europe,Bookshelf,Furniture,5,191.53,0,957.65,550,407.65,Bank Transfer,Retail Store
ORD-100410,03/03/2025,Sam Johnson,Germany,Europe,Headphones,Electronics,2,119.46,0,238.92,120,118.92,Bank Transfer,Online
ORD-100411,14/12/2025,Morgan Thomas,Australia,Oceania,Keyboard,Electronics,1,71.72,0,71.72,40,31.72,Debit Card,Online
ORD-100412,14/11/2025,Chris Walker,Australia,Oceania,Bookshelf,Furniture,2,197.08,0,394.16,220,174.16,Debit Card,Retail Store
ORD-100413,08/08/2025,Morgan Martin,Kenya,Africa,Office Chair,Furniture,1,282.89,0,282.89,170,112.89,Debit Card,Retail Store
ORD-100414,28/11/2025,Riley Walker,Canada,North America,Office Chair,Furniture,3,268.48,0,805.44,510,295.44,Credit Card,Online
ORD-100415,23/07/2025,Ethan Lewis,Canada,North America,Keyboard,Electronics,3,76.95,0.05,219.31,120,99.31,Debit Card,Online
ORD-100416,14/11/2025,Jamie Brown,India,Asia,Laptop,Electronics,1,836.68,0.05,794.85,600,194.85,Bank Transfer,Online
ORD-100417,22/06/2025,Avery Taylor,India,Asia,Keyboard,Electronics,2,77.63,0,155.26,80,75.26,Credit Card,Retail Store
ORD-100418,26/07/2025,Casey Davis,Germany,Europe,Bookshelf,Furniture,4,182.68,0,730.72,440,290.72,Credit Card,Online
ORD-100419,14/09/2025,Emma Wilson,Nigeria,Africa,Printer,Electronics,1,255.72,0,255.72,150,105.72,Bank Transfer,Marketplace
ORD-100420,25/06/2025,Avery Thomas,Kenya,Africa,Laptop,Electronics,5,843.44,0.15,3584.62,3000,584.62,Bank Transfer,Online
ORD-100421,21/09/2025,Daniel Lewis,UK,Europe,Laptop,Electronics,3,817.99,0,2453.97,1800,653.97,Credit Card,Retail Store
ORD-100422,02/03/2025,Mia Smith,Canada,North America,Headphones,Electronics,6,114.63,0,687.78,360,327.78,PayPal,Marketplace
ORD-100423,31/10/2025,Olivia Davis,Nigeria,Africa,Headphones,Electronics,1,128.3,0,128.3,60,68.3,Credit Card,Marketplace
ORD-100424,23/08/2025,Sophia Moore,Canada,North America,Headphones,Electronics,5,120.28,0,601.4,300,301.4,Credit Card,Retail Store
ORD-100425,19/01/2025,Sophia Anderson,UK,Europe,Monitor,Electronics,3,411.5,0,1234.5,840,394.5,PayPal,Marketplace
ORD-100426,02/07/2025,Ethan Davis,Germany,Europe,Office Chair,Furniture,3,277.09,0.05,789.71,510,279.71,PayPal,Online
ORD-100427,15/06/2025,Ethan Thomas,USA,North America,Desk,Furniture,1,337.26,0.05,320.4,200,120.4,PayPal,Online
ORD-100428,13/05/2025,Sophia Smith,Australia,Oceania,Laptop,Electronics,3,815.21,0.2,1956.5,1800,156.5,Bank Transfer,Retail Store
ORD-100429,23/05/2025,Noah Hall,India,Asia,Keyboard,Electronics,1,75.67,0.05,71.89,40,31.89,Credit Card,Retail Store
ORD-100430,28/02/2025,Taylor Lewis,UK,Europe,Printer,Electronics,4,257.98,0.1,928.73,600,328.73,Debit Card,Online
ORD-100431,18/11/2025,Riley Lewis,Nigeria,Africa,Laptop,Electronics,1,871.94,0.15,741.15,600,141.15,Credit Card,Online
ORD-100432,08/01/2025,Liam Hall,Nigeria,Africa,Bookshelf,Furniture,1,195.72,0.15,166.36,110,56.36,Bank Transfer,Online
ORD-100433,14/02/2025,Cameron Brown,UK,Europe,Printer,Electronics,3,252.96,0,758.88,450,308.88,Credit Card,Online
ORD-100434,27/08/2025,Noah Davis,Australia,Oceania,Printer,Electronics,3,252.21,0.15,643.14,450,193.14,Credit Card,Online
ORD-100435,25/09/2025,Sam Johnson,USA,North America,Laptop,Electronics,4,816.9,0.15,2777.46,2400,377.46,Credit Card,Online
ORD-100436,17/10/2025,Emma Wilson,UK,Europe,Keyboard,Electronics,1,71.98,0.15,61.18,40,21.18,Debit Card,Marketplace
ORD-100437,23/10/2025,Riley Walker,India,Asia,Bookshelf,Furniture,1,185.62,0,185.62,110,75.62,Credit Card,Online
ORD-100438,08/02/2025,Morgan Young,Germany,Europe,Laptop,Electronics,2,915.28,0,1830.56,1200,630.56,Bank Transfer,Online
ORD-100439,10/12/2025,Noah Hall,Australia,Oceania,Bookshelf,Furniture,1,187.97,0.05,178.57,110,68.57,Credit Card,Retail Store
ORD-100440,08/05/2025,Olivia Smith,Kenya,Africa,Bookshelf,Furniture,3,192.55,0,577.65,330,247.65,Debit Card,Online
ORD-100441,09/11/2025,Liam Johnson,Australia,Oceania,Monitor,Electronics,2,409.41,0,818.82,560,258.82,Bank Transfer,Retail Store
ORD-100442,16/04/2025,Cameron Thomas,Australia,Oceania,Printer,Electronics,2,258.87,0.1,465.97,300,165.97,Credit Card,Online
ORD-100443,23/03/2025,Avery Moore,Nigeria,Africa,Bookshelf,Furniture,3,197.47,0.05,562.79,330,232.79,PayPal,Online
ORD-100444,22/10/2025,Olivia Smith,Germany,Europe,Headphones,Electronics,4,117.06,0,468.24,240,228.24,Credit Card,Retail Store
ORD-100445,07/07/2025,Mia Clark,Canada,North America,Desk,Furniture,3,332.1,0,996.3,600,396.3,Credit Card,Retail Store
ORD-100446,08/08/2025,Liam Taylor,Nigeria,Africa,Desk,Furniture,4,325.93,0.05,1238.53,800,438.53,Debit Card,Retail Store
ORD-100447,04/09/2025,Taylor Clark,India,Asia,Desk,Furniture,1,342.45,0,342.45,200,142.45,Credit Card,Retail Store
ORD-100448,15/12/2025,Daniel Anderson,Australia,Oceania,Office Chair,Furniture,1,269.13,0.05,255.67,170,85.67,Debit Card,Retail Store
ORD-100449,14/02/2025,Morgan Smith,Australia,Oceania,Monitor,Electronics,4,439.96,0.05,1671.85,1120,551.85,Debit Card,Online
ORD-100450,27/02/2025,Emma Clark,India,Asia,Monitor,Electronics,5,432.3,0.15,1837.28,1400,437.28,Debit Card,Online
ORD-100451,05/06/2025,Olivia Hall,USA,North America,Office Chair,Furniture,1,276.62,0.05,262.79,170,92.79,PayPal,Retail Store
ORD-100452,09/08/2025,Liam Anderson,Kenya,Africa,Desk,Furniture,2,340.98,0.05,647.86,400,247.86,Bank Transfer,Online
ORD-100453,23/05/2025,Daniel Hall,USA,North America,Keyboard,Electronics,2,71.74,0.05,136.31,80,56.31,Debit Card,Online
ORD-100454,01/07/2025,Emma Lewis,Australia,Oceania,Laptop,Electronics,4,831.31,0.1,2992.72,2400,592.72,Bank Transfer,Online
ORD-100455,13/03/2025,Sophia Clark,UK,Europe,Desk,Furniture,3,317.19,0.05,903.99,600,303.99,Debit Card,Retail Store
ORD-100456,09/08/2025,Jamie Wilson,Nigeria,Africa,Office Chair,Furniture,4,274.33,0.15,932.72,680,252.72,Bank Transfer,Online
ORD-100457,19/07/2025,Sophia Johnson,USA,North America,Laptop,Electronics,1,810.83,0,810.83,600,210.83,Bank Transfer,Marketplace
ORD-100458,05/06/2025,Jamie Anderson,UK,Europe,Laptop,Electronics,3,840.17,0,2520.51,1800,720.51,Debit Card,Online
ORD-100459,02/08/2025,Olivia Moore,Canada,North America,Laptop,Electronics,2,808.64,0.15,1374.69,1200,174.69,Credit Card,Online
ORD-100460,24/03/2025,Alex Martin,Canada,North America,Keyboard,Electronics,2,75.57,0,151.14,80,71.14,Credit Card,Marketplace
ORD-100461,27/07/2025,Chris Young,Canada,North America,Keyboard,Electronics,1,73.59,0,73.59,40,33.59,Credit Card,Marketplace
ORD-100462,25/01/2025,Cameron Martin,Australia,Oceania,Monitor,Electronics,1,402.28,0,402.28,280,122.28,Bank Transfer,Online
ORD-100463,30/07/2025,Emma Brown,UK,Europe,Bookshelf,Furniture,4,181.87,0.1,654.73,440,214.73,Credit Card,Retail Store
ORD-100464,09/10/2025,Morgan Anderson,Australia,Oceania,Monitor,Electronics,4,440.36,0,1761.44,1120,641.44,Credit Card,Online
ORD-100465,03/09/2025,Olivia Davis,USA,North America,Monitor,Electronics,1,422.48,0,422.48,280,142.48,Credit Card,Retail Store
ORD-100466,21/10/2025,Casey Taylor,Nigeria,Africa,Printer,Electronics,5,250.9,0,1254.5,750,504.5,PayPal,Online
ORD-100467,30/10/2025,Riley Anderson,Australia,Oceania,Keyboard,Electronics,3,79.76,0,239.28,120,119.28,Bank Transfer,Online
ORD-100468,18/05/2025,Casey Martin,USA,North America,Keyboard,Electronics,1,79.06,0.1,71.15,40,31.15,Debit Card,Online
ORD-100469,25/02/2025,Jordan Smith,UK,Europe,Office Chair,Furniture,3,293.27,0,879.81,510,369.81,Bank Transfer,Retail Store
ORD-100470,24/09/2025,Cameron Anderson,Germany,Europe,Keyboard,Electronics,1,76.79,0,76.79,40,36.79,PayPal,Online
ORD-100471,11/06/2025,Riley Wilson,Australia,Oceania,Printer,Electronics,1,242.29,0.05,230.18,150,80.18,Debit Card,Online
ORD-100472,10/07/2025,Taylor Walker,Canada,North America,Desk,Furniture,5,311.98,0.1,1403.91,1000,403.91,Bank Transfer,Online
ORD-100473,30/09/2025,Noah Walker,USA,North America,Desk,Furniture,1,328.47,0,328.47,200,128.47,PayPal,Online
ORD-100474,27/08/2025,Taylor Lewis,India,Asia,Office Chair,Furniture,3,289.19,0.1,780.81,510,270.81,Credit Card,Marketplace
ORD-100475,01/11/2025,Jamie Taylor,Australia,Oceania,Laptop,Electronics,3,841.95,0.15,2146.97,1800,346.97,Bank Transfer,Retail Store
ORD-100476,30/09/2025,Emma Brown,USA,North America,Desk,Furniture,4,318.85,0,1275.4,800,475.4,Bank Transfer,Online
ORD-100477,03/12/2025,Chris Thomas,UK,Europe,Headphones,Electronics,1,128.67,0.05,122.24,60,62.24,Credit Card,Online
ORD-100478,23/11/2025,Noah Wilson,UK,Europe,Monitor,Electronics,1,421.56,0,421.56,280,141.56,Credit Card,Online
ORD-100479,20/11/2025,Mia Johnson,India,Asia,Headphones,Electronics,1,116.44,0.15,98.97,60,38.97,Debit Card,Online
ORD-100480,07/10/2025,Avery Thomas,Australia,Oceania,Headphones,Electronics,1,127.05,0,127.05,60,67.05,Debit Card,Online
ORD-100481,05/05/2025,Casey Wilson,USA,North America,Bookshelf,Furniture,2,193.62,0.1,348.52,220,128.52,Debit Card,Retail Store
ORD-100482,20/06/2025,Noah Lewis,Kenya,Africa,Office Chair,Furniture,3,294.97,0,884.91,510,374.91,Credit Card,Marketplace
ORD-100483,15/10/2025,Drew Davis,Canada,North America,Monitor,Electronics,1,413.98,0.05,393.28,280,113.28,Credit Card,Marketplace
ORD-100484,19/11/2025,Olivia Moore,Canada,North America,Headphones,Electronics,3,119.06,0.05,339.32,180,159.32,Credit Card,Marketplace
ORD-100485,18/10/2025,Drew Brown,Kenya,Africa,Laptop,Electronics,2,836.89,0.1,1506.4,1200,306.4,PayPal,Online
ORD-100486,27/09/2025,Sophia Walker,USA,North America,Monitor,Electronics,1,408.89,0.15,347.56,280,67.56,Credit Card,Online
ORD-100487,13/09/2025,Emma Moore,Australia,Oceania,Desk,Furniture,4,332.64,0,1330.56,800,530.56,Bank Transfer,Retail Store
ORD-100488,10/11/2025,Liam Johnson,Kenya,Africa,Printer,Electronics,4,232.98,0,931.92,600,331.92,Credit Card,Online
ORD-100489,26/03/2025,Jordan Lewis,Nigeria,Africa,Desk,Furniture,6,318.53,0,1911.18,1200,711.18,Credit Card,Marketplace
ORD-100490,27/11/2025,Liam Taylor,India,Asia,Laptop,Electronics,1,888.29,0.1,799.46,600,199.46,Bank Transfer,Online
ORD-100491,27/08/2025,Jordan Martin,India,Asia,Monitor,Electronics,3,452.17,0,1356.51,840,516.51,Credit Card,Retail Store
ORD-100492,13/03/2025,Chris Walker,Australia,Oceania,Printer,Electronics,2,229.58,0.05,436.2,300,136.2,PayPal,Marketplace
ORD-100493,10/09/2025,Morgan Lewis,USA,North America,Bookshelf,Furniture,1,182.72,0,182.72,110,72.72,Credit Card,Retail Store
ORD-100494,11/04/2025,Casey Walker,Kenya,Africa,Printer,Electronics,1,229.6,0.1,206.64,150,56.64,Credit Card,Online
ORD-100495,02/10/2025,Daniel Moore,Nigeria,Africa,Monitor,Electronics,1,448.73,0,448.73,280,168.73,Credit Card,Online
ORD-100496,12/08/2025,Jordan Walker,India,Asia,Monitor,Electronics,1,420.4,0,420.4,280,140.4,Credit Card,Marketplace
ORD-100497,22/12/2025,Sophia Taylor,Kenya,Africa,Keyboard,Electronics,5,73.49,0,367.45,200,167.45,Credit Card,Retail Store
ORD-100498,28/05/2025,Sam Wilson,USA,North America,Bookshelf,Furniture,4,184.36,0,737.44,440,297.44,Credit Card,Online
ORD-100499,27/10/2025,Sophia Martin,Canada,North America,Office Chair,Furniture,6,296.59,0,1779.54,1020,759.54,Bank Transfer,Retail Store
ORD-100500,07/12/2025,Daniel Martin,Nigeria,Africa,Printer,Electronics,2,247.32,0.05,469.91,300,169.91,Debit Card,Online
ORD-100501,30/09/2025,Alex Clark,India,Asia,Bookshelf,Furniture,3,191.11,0,573.33,330,243.33,Debit Card,Retail Store
ORD-100502,02/11/2025,Emma Lewis,Germany,Europe,Printer,Electronics,2,234.08,0.05,444.75,300,144.75,Bank Transfer,Retail Store
ORD-100503,16/04/2025,Sam Clark,India,Asia,Keyboard,Electronics,1,80.8,0,80.8,40,40.8,PayPal,Online
ORD-100504,10/10/2025,Daniel Taylor,USA,North America,Desk,Furniture,3,333.06,0.05,949.22,600,349.22,Credit Card,Online
ORD-100505,23/09/2025,Drew Young,Germany,Europe,Monitor,Electronics,1,439.79,0.05,417.8,280,137.8,Credit Card,Online
ORD-100506,22/01/2025,Jordan Lewis,USA,North America,Keyboard,Electronics,3,80.97,0,242.91,120,122.91,Credit Card,Online
ORD-100507,20/07/2025,Jordan Smith,Canada,North America,Bookshelf,Furniture,4,192.42,0.1,692.71,440,252.71,Bank Transfer,Retail Store
ORD-100508,08/06/2025,Daniel Walker,USA,North America,Desk,Furniture,2,333.76,0.1,600.77,400,200.77,Credit Card,Online
ORD-100509,20/04/2025,Chris Taylor,Kenya,Africa,Office Chair,Furniture,3,294.04,0,882.12,510,372.12,Credit Card,Retail Store
ORD-100510,22/01/2025,Alex Walker,Kenya,Africa,Printer,Electronics,3,252.72,0.15,644.44,450,194.44,Bank Transfer,Marketplace
ORD-100511,14/07/2025,Riley Brown,Australia,Oceania,Bookshelf,Furniture,4,203.33,0,813.32,440,373.32,Debit Card,Online
ORD-100512,17/07/2025,Noah Young,Germany,Europe,Bookshelf,Furniture,5,183.65,0.1,826.42,550,276.42,Credit Card,Marketplace
ORD-100513,13/02/2025,Noah Young,Canada,North America,Office Chair,Furniture,1,287.31,0,287.31,170,117.31,PayPal,Online
ORD-100514,21/12/2025,Riley Walker,USA,North America,Keyboard,Electronics,1,76.52,0,76.52,40,36.52,PayPal,Retail Store
ORD-100515,20/07/2025,Casey Lewis,Nigeria,Africa,Desk,Furniture,4,336.9,0,1347.6,800,547.6,Credit Card,Online
ORD-100516,09/05/2025,Sam Walker,Germany,Europe,Keyboard,Electronics,1,80.88,0,80.88,40,40.88,Credit Card,Online
ORD-100517,20/01/2025,Olivia Johnson,Kenya,Africa,Headphones,Electronics,4,118.77,0,475.08,240,235.08,Bank Transfer,Retail Store
ORD-100518,29/01/2025,Chris Lewis,India,Asia,Headphones,Electronics,2,124.4,0.1,223.92,120,103.92,Debit Card,Online
ORD-100519,16/06/2025,Mia Walker,Germany,Europe,Headphones,Electronics,2,123.66,0.1,222.59,120,102.59,Credit Card,Online
ORD-100520,21/02/2025,Riley Martin,Australia,Oceania,Office Chair,Furniture,4,269.33,0,1077.32,680,397.32,Debit Card,Online
ORD-100521,26/10/2025,Sophia Lewis,Nigeria,Africa,Keyboard,Electronics,4,79.37,0.05,301.61,160,141.61,Debit Card,Online
ORD-100522,24/09/2025,Jamie Hall,Canada,North America,Monitor,Electronics,4,426.2,0,1704.8,1120,584.8,Debit Card,Retail Store
ORD-100523,08/08/2025,Avery Clark,USA,North America,Headphones,Electronics,4,125.39,0.05,476.48,240,236.48,PayPal,Marketplace
ORD-100524,03/06/2025,Liam Moore,Kenya,Africa,Desk,Furniture,2,331.13,0.15,562.92,400,162.92,PayPal,Marketplace
ORD-100525,23/02/2025,Noah Martin,USA,North America,Keyboard,Electronics,3,78.62,0,235.86,120,115.86,Debit Card,Marketplace
ORD-100526,03/08/2025,Sophia Smith,Nigeria,Africa,Printer,Electronics,2,238.78,0.05,453.68,300,153.68,Debit Card,Online
ORD-100527,13/10/2025,Mia Young,Germany,Europe,Laptop,Electronics,1,911.49,0,911.49,600,311.49,Debit Card,Marketplace
ORD-100528,24/12/2025,Jamie Anderson,Canada,North America,Headphones,Electronics,3,124.11,0,372.33,180,192.33,Debit Card,Retail Store
ORD-100529,03/12/2025,Ethan Taylor,Canada,North America,Laptop,Electronics,1,874,0.05,830.3,600,230.3,PayPal,Online
ORD-100530,24/08/2025,Morgan Smith,Nigeria,Africa,Keyboard,Electronics,1,73.29,0.1,65.96,40,25.96,Credit Card,Online
ORD-100531,08/07/2025,Sam Clark,UK,Europe,Bookshelf,Furniture,2,193.84,0.1,348.91,220,128.91,Debit Card,Online
ORD-100532,05/06/2025,Morgan Wilson,Germany,Europe,Office Chair,Furniture,1,276.72,0,276.72,170,106.72,Credit Card,Marketplace
ORD-100533,08/02/2025,Chris Hall,USA,North America,Keyboard,Electronics,1,78.97,0,78.97,40,38.97,Credit Card,Online
ORD-100534,12/09/2025,Mia Taylor,Australia,Oceania,Office Chair,Furniture,1,295.96,0.1,266.36,170,96.36,Bank Transfer,Online
ORD-100535,27/03/2025,Drew Smith,UK,Europe,Office Chair,Furniture,2,261.63,0.2,418.61,340,78.61,Credit Card,Retail Store
ORD-100536,16/12/2025,Alex Clark,UK,Europe,Printer,Electronics,6,253.41,0,1520.46,900,620.46,Credit Card,Online
ORD-100537,29/06/2025,Ethan Lewis,Australia,Oceania,Office Chair,Furniture,1,268.02,0,268.02,170,98.02,Bank Transfer,Marketplace
ORD-100538,30/12/2025,Olivia Johnson,UK,Europe,Printer,Electronics,4,246.35,0.1,886.86,600,286.86,Bank Transfer,Retail Store
ORD-100539,21/06/2025,Liam Young,Australia,Oceania,Desk,Furniture,2,309.37,0,618.74,400,218.74,Debit Card,Retail Store
ORD-100540,08/08/2025,Casey Anderson,UK,Europe,Printer,Electronics,2,253.57,0,507.14,300,207.14,Bank Transfer,Online
ORD-100541,26/11/2025,Taylor Brown,UK,Europe,Printer,Electronics,2,228.39,0.05,433.94,300,133.94,Bank Transfer,Online
ORD-100542,04/02/2025,Riley Thomas,Kenya,Africa,Keyboard,Electronics,2,75.96,0.05,144.32,80,64.32,PayPal,Online
ORD-100543,28/06/2025,Liam Moore,Nigeria,Africa,Headphones,Electronics,1,122.83,0.05,116.69,60,56.69,Debit Card,Marketplace
ORD-100544,23/11/2025,Casey Lewis,Australia,Oceania,Printer,Electronics,1,244.89,0,244.89,150,94.89,Credit Card,Marketplace
ORD-100545,20/04/2025,Noah Hall,India,Asia,Bookshelf,Furniture,2,204.81,0.15,348.18,220,128.18,Credit Card,Online
ORD-100546,20/06/2025,Sam Hall,Kenya,Africa,Printer,Electronics,3,256.96,0,770.88,450,320.88,Credit Card,Retail Store
ORD-100547,15/11/2025,Riley Davis,USA,North America,Keyboard,Electronics,3,76.02,0,228.06,120,108.06,Debit Card,Online
ORD-100548,06/09/2025,Liam Anderson,Canada,North America,Bookshelf,Furniture,6,198.5,0.05,1131.45,660,471.45,Debit Card,Online
ORD-100549,25/01/2025,Mia Johnson,Germany,Europe,Desk,Furniture,3,333.58,0,1000.74,600,400.74,Credit Card,Retail Store
ORD-100550,24/04/2025,Noah Hall,Australia,Oceania,Laptop,Electronics,3,843.4,0.1,2277.18,1800,477.18,PayPal,Online
ORD-100551,21/08/2025,Sophia Johnson,USA,North America,Headphones,Electronics,3,114.26,0.05,325.64,180,145.64,Bank Transfer,Online
ORD-100552,06/07/2025,Casey Martin,USA,North America,Headphones,Electronics,2,116.83,0,233.66,120,113.66,PayPal,Retail Store
ORD-100553,17/06/2025,Liam Lewis,India,Asia,Desk,Furniture,2,350.85,0.05,666.62,400,266.62,Bank Transfer,Online
ORD-100554,15/02/2025,Cameron Smith,India,Asia,Keyboard,Electronics,3,75.48,0.05,215.12,120,95.12,Credit Card,Online
ORD-100555,09/12/2025,Emma Smith,UK,Europe,Headphones,Electronics,2,123.26,0,246.52,120,126.52,Bank Transfer,Online
ORD-100556,13/12/2025,Drew Anderson,Nigeria,Africa,Keyboard,Electronics,1,71.5,0.1,64.35,40,24.35,Bank Transfer,Retail Store
ORD-100557,14/05/2025,Riley Walker,UK,Europe,Laptop,Electronics,3,829.13,0,2487.39,1800,687.39,Debit Card,Online
ORD-100558,11/04/2025,Ethan Moore,Kenya,Africa,Office Chair,Furniture,1,267.78,0.05,254.39,170,84.39,Debit Card,Online
ORD-100559,07/02/2025,Taylor Smith,Kenya,Africa,Office Chair,Furniture,2,265.85,0,531.7,340,191.7,Credit Card,Retail Store
ORD-100560,29/08/2025,Mia Smith,Germany,Europe,Office Chair,Furniture,1,284.2,0,284.2,170,114.2,PayPal,Retail Store
ORD-100561,11/12/2025,Sophia Moore,India,Asia,Monitor,Electronics,3,432.4,0.1,1167.48,840,327.48,Debit Card,Online
ORD-100562,02/12/2025,Jamie Wilson,Germany,Europe,Bookshelf,Furniture,1,194.21,0,194.21,110,84.21,Debit Card,Retail Store
ORD-100563,17/02/2025,Ethan Lewis,UK,Europe,Printer,Electronics,3,250.3,0.1,675.81,450,225.81,Credit Card,Online
ORD-100564,15/01/2025,Olivia Young,Germany,Europe,Printer,Electronics,4,237.16,0,948.64,600,348.64,Credit Card,Marketplace
ORD-100565,04/09/2025,Morgan Martin,Nigeria,Africa,Keyboard,Electronics,4,79.21,0.15,269.31,160,109.31,Bank Transfer,Online
ORD-100566,15/04/2025,Sam Brown,India,Asia,Headphones,Electronics,1,128,0,128,60,68,PayPal,Online
ORD-100567,13/06/2025,Daniel Anderson,India,Asia,Office Chair,Furniture,3,288.35,0,865.05,510,355.05,Credit Card,Online
ORD-100568,06/10/2025,Sophia Wilson,Australia,Oceania,Bookshelf,Furniture,4,190.03,0,760.12,440,320.12,Bank Transfer,Retail Store
ORD-100569,03/10/2025,Avery Lewis,Germany,Europe,Printer,Electronics,1,250.75,0.05,238.21,150,88.21,Credit Card,Online
ORD-100570,05/07/2025,Sophia Hall,UK,Europe,Monitor,Electronics,1,433.73,0,433.73,280,153.73,Credit Card,Retail Store
ORD-100571,04/08/2025,Noah Smith,USA,North America,Keyboard,Electronics,4,78.71,0,314.84,160,154.84,Bank Transfer,Retail Store
ORD-100572,30/01/2025,Riley Johnson,UK,Europe,Laptop,Electronics,1,819.55,0.05,778.57,600,178.57,Credit Card,Marketplace
ORD-100573,11/02/2025,Morgan Moore,USA,North America,Printer,Electronics,5,252.49,0.1,1136.21,750,386.21,PayPal,Online
ORD-100574,14/05/2025,Sophia Hall,Nigeria,Africa,Desk,Furniture,2,336.03,0.05,638.46,400,238.46,Credit Card,Marketplace
ORD-100575,15/06/2025,Avery Hall,Nigeria,Africa,Desk,Furniture,2,337.59,0,675.18,400,275.18,PayPal,Marketplace
ORD-100576,22/04/2025,Riley Thomas,India,Asia,Desk,Furniture,4,338.54,0,1354.16,800,554.16,Bank Transfer,Retail Store
ORD-100577,03/09/2025,Avery Lewis,Nigeria,Africa,Bookshelf,Furniture,4,185.88,0.15,631.99,440,191.99,Credit Card,Marketplace
ORD-100578,25/10/2025,Olivia Brown,Nigeria,Africa,Laptop,Electronics,1,863.98,0.1,777.58,600,177.58,Bank Transfer,Marketplace
ORD-100579,03/01/2025,Olivia Lewis,Germany,Europe,Printer,Electronics,1,248.94,0.1,224.05,150,74.05,Bank Transfer,Online
ORD-100580,19/02/2025,Ethan Davis,Kenya,Africa,Desk,Furniture,2,323.53,0,647.06,400,247.06,Credit Card,Retail Store
ORD-100581,09/07/2025,Daniel Smith,Australia,Oceania,Office Chair,Furniture,2,275.3,0.1,495.54,340,155.54,Credit Card,Online
ORD-100582,20/03/2025,Jamie Hall,Germany,Europe,Desk,Furniture,2,327.37,0.05,622,400,222,PayPal,Online
ORD-100583,28/07/2025,Taylor Wilson,Nigeria,Africa,Desk,Furniture,4,328.52,0.05,1248.38,800,448.38,Bank Transfer,Retail Store
ORD-100584,23/04/2025,Avery Johnson,UK,Europe,Laptop,Electronics,1,910.36,0,910.36,600,310.36,Bank Transfer,Online
ORD-100585,21/11/2025,Cameron Wilson,Nigeria,Africa,Keyboard,Electronics,1,76.81,0,76.81,40,36.81,PayPal,Online
ORD-100586,29/12/2025,Jamie Clark,Germany,Europe,Desk,Furniture,4,315.84,0.1,1137.02,800,337.02,Credit Card,Retail Store
ORD-100587,07/04/2025,Alex Lewis,USA,North America,Bookshelf,Furniture,2,182.3,0,364.6,220,144.6,Credit Card,Retail Store
ORD-100588,07/07/2025,Olivia Walker,Kenya,Africa,Desk,Furniture,1,316.77,0,316.77,200,116.77,Credit Card,Online
ORD-100589,23/04/2025,Sophia Hall,Nigeria,Africa,Headphones,Electronics,3,127.44,0.05,363.2,180,183.2,Bank Transfer,Online
ORD-100590,19/11/2025,Alex Davis,Australia,Oceania,Bookshelf,Furniture,2,187.4,0.05,356.06,220,136.06,PayPal,Marketplace
ORD-100591,29/12/2025,Drew Brown,Nigeria,Africa,Office Chair,Furniture,2,272.9,0.1,491.22,340,151.22,Credit Card,Online
ORD-100592,20/01/2025,Emma Anderson,India,Asia,Headphones,Electronics,1,117.76,0,117.76,60,57.76,Credit Card,Retail Store
ORD-100593,12/11/2025,Sophia Moore,UK,Europe,Desk,Furniture,2,347,0.1,624.6,400,224.6,Debit Card,Marketplace
ORD-100594,07/06/2025,Emma Hall,India,Asia,Monitor,Electronics,2,416.49,0,832.98,560,272.98,PayPal,Retail Store
ORD-100595,26/02/2025,Jamie Wilson,Germany,Europe,Monitor,Electronics,5,443.84,0,2219.2,1400,819.2,Credit Card,Online
ORD-100596,04/10/2025,Liam Lewis,Nigeria,Africa,Bookshelf,Furniture,1,180.83,0.1,162.75,110,52.75,Bank Transfer,Marketplace
